class,word,count,p_hat,log_odds,z
Morelos,subida,6,0.002225519287833828,2.7058795125922668,5.84544483207126
Morelos,moscas,5,0.00185459940652819,2.8596973853818133,5.537844409476447
Morelos,nieves,4,0.001483679525222552,4.651148630074333,5.370730550010953
Morelos,templo,5,0.00185459940652819,2.6773591178022524,5.296266434399139
Morelos,spa,8,0.002967359050445104,1.84888782418383,4.938832696769957
Morelos,prometieron,3,0.001112759643916914,3.957633531884494,4.847125105290502
Morelos,trato,8,0.002967359050445104,1.7480396393182458,4.693849345844403
Morelos,falta,11,0.004080118694362018,1.4673150739742855,4.677165020805828
Morelos,vista,22,0.008160237388724036,0.9890720119552814,4.525159351689269
Morelos,mantenimiento,7,0.0025964391691394658,1.6999489542989403,4.279776252675867
Morelos,platillo,4,0.001483679525222552,2.299684299151462,4.215470755189888
Morelos,montañas,3,0.001112759643916914,2.75363220447257,4.183120491965711
Morelos,pueblo,9,0.0033382789317507417,1.4027852147167241,4.054207919302353
Morelos,comida,57,0.021142433234421366,0.5338184005178057,3.9670549566870603
Morelos,olviden,2,0.000741839762611276,3.957269493317461,3.957297034698009
Morelos,cocineros,2,0.000741839762611276,3.957269493317461,3.957297034698009
Morelos,ofrecernos,2,0.000741839762611276,3.957269493317461,3.957297034698009
Morelos,mercado,4,0.001483679525222552,2.1253097180041234,3.9466890992172714
Morelos,cuello,2,0.000741839762611276,3.5518030945449057,3.890834684751644
Morelos,senderismo,2,0.000741839762611276,3.5518030945449057,3.890834684751644
