class,word,count,p_hat,log_odds,z
Estado_de_Mexico,pirámide,36,0.00295833675733421,2.5006551695074224,10.29268389486226
Estado_de_Mexico,pirámides,29,0.0023831046100747802,2.9164858098209736,9.547900301196432
Estado_de_Mexico,alberca,44,0.003615744925630701,1.5227978358352043,8.46756643240049
Estado_de_Mexico,subir,31,0.002547456652148903,1.7909234915034231,8.000107704145195
Estado_de_Mexico,albercas,19,0.0015613443997041663,2.8411515201291326,7.705207157936366
Estado_de_Mexico,valle,23,0.0018900484838524118,4.418852972856763,7.198785053613696
Estado_de_Mexico,sol,35,0.0028761607362971487,1.4159100952705694,7.129618652244933
Estado_de_Mexico,spa,25,0.0020544005259265346,1.7089039623584972,6.9530215332957965
Estado_de_Mexico,bravo,17,0.0013969923576300435,3.8284131025828554,6.889225196852251
Estado_de_Mexico,servicio,179,0.014709507765633989,0.5156301396935126,6.421899853494634
Estado_de_Mexico,habitaciã³n,14,0.0011504642945188593,3.9216968942030332,6.164269037547103
Estado_de_Mexico,gruta,14,0.0011504642945188593,3.9216968942030332,6.164269037547103
Estado_de_Mexico,alimentos,37,0.003040512778371271,1.1411355638658325,6.113737392528947
Estado_de_Mexico,teotihuacan,12,0.0009861122524447367,3.7673865872615693,5.836496520518393
Estado_de_Mexico,cascada,16,0.0013148163365929821,1.8216496963195388,5.812741942131194
Estado_de_Mexico,caballo,11,0.0009039362314076753,2.581658339710076,5.743867984793145
Estado_de_Mexico,condición,11,0.0009039362314076753,3.6802954407656943,5.650431172704591
Estado_de_Mexico,cima,14,0.0011504642945188593,1.9291597508008085,5.642812722388969
Estado_de_Mexico,energía,10,0.0008217602103706139,2.4862672618759296,5.411221419148059
Estado_de_Mexico,terraza,22,0.0018078724628153506,1.2981430469871746,5.263030908978974
