class,word,count,p_hat,log_odds,z
Guanajuato,dolores,4,0.005361930294906166,5.952600005066736,6.8735302270261665
Guanajuato,viñedo,4,0.005361930294906166,5.952600005066736,6.8735302270261665
Guanajuato,fachada,3,0.004021447721179625,4.410798725890712,6.391916040793713
Guanajuato,vinos,4,0.005361930294906166,3.211620821571854,6.045232274893457
Guanajuato,hidalgo,3,0.004021447721179625,3.584079823693129,5.6967850775385145
Guanajuato,ama,2,0.002680965147453083,4.56362435668242,5.269665345185206
Guanajuato,producción,2,0.002680965147453083,4.340477994194431,5.187915830260858
Guanajuato,acorde,2,0.002680965147453083,3.8704648871148777,4.895866263842213
Guanajuato,viñedos,2,0.002680965147453083,5.9499187994391365,4.858130619948098
Guanajuato,degustar,2,0.002680965147453083,3.7526785373996034,4.800521397657054
Guanajuato,tours,3,0.004021447721179625,2.77305696826809,4.614839766087354
Guanajuato,miguel,2,0.002680965147453083,3.4649863290810927,4.53682939138252
Guanajuato,felicidades,2,0.002680965147453083,3.3849402030070346,4.456584044090129
Guanajuato,degustación,2,0.002680965147453083,3.241832486691581,4.306637051674461
Guanajuato,chef,3,0.004021447721179625,2.5498715119778392,4.276488722764082
Guanajuato,tripadvisor,3,0.004021447721179625,2.4853190118703354,4.176404677834606
Guanajuato,tenían,5,0.006702412868632708,1.8927162077245878,4.161527314161827
Guanajuato,sabor,6,0.00804289544235925,1.6320788402917739,3.946244084169574
Guanajuato,tomando,2,0.002680965147453083,2.905339467423648,3.9262108845436527
Guanajuato,cantidad,3,0.004021447721179625,2.22932035896548,3.7714085371843695
