class,word,count,p_hat,log_odds,z
Chiapas,san,66,0.00428043323172709,2.9109415408893478,13.220091898486807
Chiapas,palenque,59,0.003826447888968156,4.590253446665484,9.855431568341883
Chiapas,hotel,299,0.019391659640703027,0.600774812872797,9.415782228696223
Chiapas,selva,33,0.002140216615863545,2.6724956171888268,9.280098699116506
Chiapas,habitaciones,130,0.008431156365523057,0.8127568270800065,8.224057181527835
Chiapas,cascadas,24,0.0015565211751734872,3.352065783694411,7.803545180727476
Chiapas,museo,33,0.002140216615863545,1.3538690098603032,6.426138417418223
Chiapas,cristóbal,43,0.0027887671055191647,5.882126623832085,5.815770617657505
Chiapas,casas,13,0.0008431156365523056,2.604722706267994,5.796580934457205
Chiapas,río,13,0.0008431156365523056,2.2862502761521757,5.580707154007778
Chiapas,centro,53,0.0034373175951747845,0.8489771539063415,5.462141798879636
Chiapas,recepción,54,0.0035021726441403465,0.8160993694980512,5.318781863791282
Chiapas,grupos,15,0.0009728257344834296,1.7362557919786408,5.185290143007096
Chiapas,cuadra,10,0.0006485504896556197,2.8121873481296253,5.1343728215873226
Chiapas,ubicación,59,0.003826447888968156,0.7469810422881764,5.1254083421028245
Chiapas,chocolate,13,0.0008431156365523056,1.8508915394573089,5.023652746028988
Chiapas,habitación,146,0.009468837148972047,0.44749413802826155,4.962151134712734
Chiapas,azul,18,0.0011673908813801155,1.3721095745395182,4.795420974764206
Chiapas,cañón,15,0.0009728257344834296,4.827352586085761,4.674309095709044
Chiapas,noches,31,0.002010506517932421,0.958568585160875,4.657525694456313
