class,word,count,p_hat,log_odds,z
Puebla,iglesia,32,0.0068920956278268365,3.0648691110283295,13.254123578661781
Puebla,cholula,29,0.00624596166271807,4.980925238334835,11.106014655031586
Puebla,pirámide,18,0.0038768037906525953,2.3810894918245653,8.6625800076285
Puebla,puebla,14,0.0030152918371742408,4.942611680298258,7.768980869102286
Puebla,piramide,10,0.002153779883695886,4.317602988096496,7.298154719946999
Puebla,cascada,9,0.0019384018953262977,2.0427899476540468,5.46586519482287
Puebla,capilla,5,0.001076889941847943,3.9110738553262614,5.355500678515471
Puebla,subida,7,0.0015076459185871204,2.350759951941945,5.352975626909274
Puebla,tardaron,9,0.0019384018953262977,1.9092266823021227,5.175088275350583
Puebla,túneles,5,0.001076889941847943,4.316538962616256,5.159302926094163
Puebla,mirador,5,0.001076889941847943,2.7070685772982017,4.942451411957736
Puebla,barroco,4,0.0008615119534783546,3.6877181259017817,4.828391419340701
Puebla,nota,7,0.0015076459185871204,1.9791413724062332,4.699809034242193
Puebla,regresaremos,5,0.001076889941847943,2.370574137586278,4.550200489680949
Puebla,frijoles,6,0.0012922679302175318,2.056617533777703,4.486423488838635
Puebla,remedios,4,0.0008615119534783546,4.786322757425555,4.28108053211326
Puebla,zocalo,4,0.0008615119534783546,4.786322757425555,4.28108053211326
Puebla,etc,6,0.0012922679302175318,1.8962510246620576,4.2014916258691075
Puebla,templo,5,0.001076889941847943,2.1192370634738884,4.192207183257794
Puebla,rodea,3,0.0006461339651087659,3.8052911169338035,4.168518994221
