class,word,count,p_hat,log_odds,z
4.0,ruinas,141,0.004941646514562086,0.9717204828367256,8.975258853059705
4.0,playa,299,0.010479094381943714,0.5885400540980452,8.468180211728471
4.0,agradable,164,0.005747730697788525,0.6087815591456653,6.464893502142088
4.0,ambiente,99,0.0034696667017138053,0.7088464940511141,5.753880225915064
4.0,calor,42,0.0014719798128482809,1.126492155028088,5.497325183119364
4.0,puedes,95,0.003329478148109207,0.6674635973778029,5.343612258674707
4.0,recomendable,60,0.002102828304068973,0.8559902315442134,5.270753655475378
4.0,rica,44,0.00154207408965058,1.0214558133680756,5.215876132601695
4.0,tulum,101,0.003539760978516104,0.6047251231784765,5.041997734473739
4.0,caminar,47,0.0016472155048540286,0.8895737112041795,4.817553902921371
4.0,iglesia,33,0.001156555567237935,1.108253645185317,4.812605493929926
4.0,historia,54,0.0018925454736620755,0.8104899112875517,4.773593601099435
4.0,restaurantes,78,0.0027336767952896644,0.6411839717100127,4.670818760939622
4.0,mayas,32,0.0011215084288367855,1.0774473486184446,4.637605102006784
4.0,bonita,45,0.0015771212280517295,0.8460190856795604,4.51944030618468
4.0,sombra,26,0.0009112255984298882,1.188153869809029,4.500113226789376
4.0,ciudad,90,0.003154242456103459,0.5587925297666452,4.428937262433165
4.0,razonables,21,0.0007359899064241404,1.304722613068999,4.32283293576805
4.0,paseo,41,0.0014369326744471313,0.8468780285092325,4.317540765534692
4.0,visitar,75,0.002628535380086216,0.5958439468644325,4.286647379402926
