class,word,count,p_hat,log_odds,z
3.0,regular,54,0.0019505851755526658,1.7344159671285784,8.314179020314528
3.0,pareció,41,0.0014809998555122092,1.0363680085465523,5.131850812983413
3.0,normal,35,0.0012642681693396907,1.0768721030357744,4.886263741602089
3.0,bonito,96,0.0034677069787602947,0.5518045058328678,4.547075937724447
3.0,ducha,32,0.0011559023262534315,0.947915444929964,4.219004642863672
3.0,mejorar,25,0.0009030486923854934,1.096842265642298,4.188666407183774
3.0,diría,12,0.00043346337234503684,1.9720698904169147,4.146566332869927
3.0,tortilla,14,0.0005057072677358763,1.5872589562924793,4.034770266511397
3.0,promedio,13,0.0004695853200404566,1.6954521051753355,4.030847903922843
3.0,cerca,83,0.002998121658719838,0.5152331281487106,3.9685548647679445
3.0,caro,66,0.0023840485478977026,0.5608053900892509,3.8264225773686706
3.0,lento,44,0.0015893656985984685,0.6959175291286206,3.796753974979043
3.0,relación,31,0.0011197803785580119,0.8242818981216447,3.6936547743836226
3.0,falta,45,0.001625487646293888,0.6450358224737265,3.587818409815265
3.0,palenque,24,0.0008669267446900737,0.9224122608903951,3.572515503266666
3.0,ubicación,80,0.002889755815633579,0.45922888626101344,3.499897064247144
3.0,duro,11,0.0003973414246496171,1.4330106404592975,3.3607312354971413
3.0,paisaje,16,0.0005779511631267157,1.070187541782369,3.2874164240494643
3.0,langosta,12,0.00043346337234503684,1.2788723865862996,3.250859766520707
3.0,disponible,20,0.0007224389539083947,0.9025170882590956,3.2027015367319827
