class,word,count,p_hat,log_odds,z
2.0,habitación,277,0.009198990435706695,0.48114843797528195,6.7025456829817855
2.0,hotel,452,0.015010626992561105,0.33642253924780174,6.111738617109507
2.0,mala,91,0.0030220510095642934,0.7279333138579052,5.580888670139997
2.0,and,27,0.0008966524973432518,1.628310101236508,5.5193537196852525
2.0,terrible,34,0.0011291179596174283,1.3283191479525494,5.476838268386154
2.0,recepción,87,0.002889213602550478,0.6828494499570255,5.15919626210123
2.0,the,29,0.0009630712008501594,1.2297318461929905,4.796478784352476
2.0,cama,62,0.0020589798087141337,0.7552433278330595,4.755743184314759
2.0,habíamos,38,0.0012619553666312433,1.014640474240049,4.754310812677486
2.0,siquiera,30,0.0009962805526036133,1.1740288398930074,4.718672055077506
2.0,decepcionante,27,0.0008966524973432518,1.2227626358111694,4.60946243874332
2.0,realidad,35,0.001162327311370882,0.9917528107782365,4.481248776346882
2.0,desear,29,0.0009630712008501594,1.1119152417736977,4.456237694447326
2.0,almohadas,22,0.000730605738575983,1.3280259589635977,4.404594472145869
2.0,horrible,37,0.0012287460148777895,0.9137972668085581,4.313268977921044
2.0,limpieza,40,0.001328374070138151,0.858257543768584,4.258182835384584
2.0,oferta,17,0.0005645589798087141,1.5220835532844372,4.217442833770287
2.0,viejas,20,0.0006641870350690755,1.3279771085116918,4.199461570221149
2.0,molesto,17,0.0005645589798087141,1.453082848720535,4.101932636785179
2.0,pared,15,0.0004981402763018066,1.5510218371933,4.004749731782129
