class,word,count,p_hat,log_odds,z
5.0,excelente,277,0.008547008547008548,1.239637738067339,14.58890506394584
5.0,increíble,165,0.005091178376376932,1.4160990145627164,12.27600036163973
5.0,deliciosa,82,0.002530161374926718,1.8137357700580772,9.845967935979907
5.0,gracias,76,0.0023450276157857383,1.7820345348126052,9.407237592168705
5.0,recomiendo,133,0.004103798327625042,0.8584101645557247,7.625194064414134
5.0,encantó,59,0.001820481964886297,1.4838477603451246,7.544018318782953
5.0,delicioso,62,0.0019130488444567867,1.3367393196544741,7.2510118629846625
5.0,increíbles,36,0.0011108025548458762,1.8735576630743367,6.607199667313444
5.0,atento,58,0.0017896263383628006,1.200897351819112,6.52165063215261
5.0,maravilloso,51,0.0015736369526983245,1.2152361966558605,6.1664024771666
5.0,súper,49,0.0015119256996513313,1.156112694399285,5.833632824580068
5.0,visita,102,0.003147273905396649,0.7010591694474719,5.621837743960991
5.0,valladolid,42,0.0012959363139868555,1.2109266630606168,5.581748642448995
5.0,duda,88,0.0027152951340676974,0.7565052767889346,5.576181832424286
5.0,encantador,34,0.001049091301798883,1.359487963749924,5.4273585316408965
5.0,lugar,574,0.017711129624487024,0.25322503955206876,5.176325557852934
5.0,fresca,35,0.0010799469283223795,1.234312509546287,5.163535621313984
5.0,recomendado,36,0.0011108025548458762,1.2069268266001698,5.155545767468121
5.0,excepcional,21,0.0006479681569934278,1.976030920326286,5.143117303649287
5.0,ambiente,104,0.003208985158443642,0.6219383514406767,5.1082527238215905
